177.33333,1,176,144,53707,12,37,2091,0,2128,100969,1089548,0,1190517,4,56000,12.00,176,144,163064,0.32
177.33333,1,176,144,53707,12,37,2091,0,2128,100969,1089548,0,1190517,2,56000,12.00,176,144,163632,1.1
714.371,3,1280,720,652356,29.981792,143,21264,0,21407,14532530,43720516,0,58253046,1,56000,12.00,176,144,164736,3.36
714.371,3,1280,720,652356,29.981792,143,21264,0,21407,14532530,43720516,0,58253046,3,56000,12.00,176,144,164888,3.632
714.371,3,1280,720,652356,29.981792,143,21264,0,21407,14532530,43720516,0,58253046,4,56000,12.00,176,144,164988,2.864
714.371,3,1280,720,652356,29.981792,143,21264,0,21407,14532530,43720516,0,58253046,2,56000,12.00,176,144,165564,3.76
906.5983,1,176,144,56108,12,187,10692,0,10879,597549,5760936,0,6358485,1,56000,12.00,176,144,165668,0.62
906.5983,1,176,144,56108,12,187,10692,0,10879,597549,5760936,0,6358485,3,56000,12.00,176,144,165668,1.076
906.5983,1,176,144,56108,12,187,10692,0,10879,597549,5760936,0,6358485,4,56000,12.00,176,144,165668,0.292
906.5983,1,176,144,56108,12,187,10692,0,10879,597549,5760936,0,6358485,2,56000,12.00,176,144,165668,1.12
476.957,3,1280,720,1387100,30.05252,105,14200,0,14305,3487520,79210885,0,82698405,1,56000,12.00,176,144,165668,3.128
476.957,3,1280,720,1387100,30.05252,105,14200,0,14305,3487520,79210885,0,82698405,3,56000,12.00,176,144,165696,3.3
476.957,3,1280,720,1387100,30.05252,105,14200,0,14305,3487520,79210885,0,82698405,4,56000,12.00,176,144,165700,2.764
476.957,3,1280,720,1387100,30.05252,105,14200,0,14305,3487520,79210885,0,82698405,2,56000,12.00,176,144,165700,3.504
316.95166,1,176,144,55396,12,64,3739,0,3803,111850,2082902,0,2194752,1,56000,12.00,176,144,165700,0.632
316.95166,1,176,144,55396,12,64,3739,0,3803,111850,2082902,0,2194752,3,56000,12.00,176,144,165700,1.084
316.95166,1,176,144,55396,12,64,3739,0,3803,111850,2082902,0,2194752,4,56000,12.00,176,144,165700,0.268
316.95166,1,176,144,55396,12,64,3739,0,3803,111850,2082902,0,2194752,2,56000,12.00,176,144,165700,1.22
34.168,3,480,360,186895,30.029411,16,1005,0,1021,238485,559745,0,798230,1,56000,12.00,176,144,165700,1.096
34.168,3,480,360,186895,30.029411,16,1005,0,1021,238485,559745,0,798230,3,56000,12.00,176,144,165700,1.58
34.168,3,480,360,186895,30.029411,16,1005,0,1021,238485,559745,0,798230,4,56000,12.00,176,144,165700,0.856
34.168,3,480,360,186895,30.029411,16,1005,0,1021,238485,559745,0,798230,2,56000,12.00,176,144,165700,1.316
750.433,3,1280,720,794075,13.482667,81,10031,0,10112,3852576,70635013,0,74487589,1,56000,12.00,176,144,165700,1.908
750.433,3,1280,720,794075,13.482667,81,10031,0,10112,3852576,70635013,0,74487589,3,56000,12.00,176,144,165700,2.136
750.433,3,1280,720,794075,13.482667,81,10031,0,10112,3852576,70635013,0,74487589,4,56000,12.00,176,144,165700,1.54
750.433,3,1280,720,794075,13.482667,81,10031,0,10112,3852576,70635013,0,74487589,2,56000,12.00,176,144,165700,2.184
216.55,2,320,240,291150,29,112,6379,0,6491,1789334,6091735,0,7881069,1,56000,12.00,176,144,175992,1.528
216.55,2,320,240,291150,29,112,6379,0,6491,1789334,6091735,0,7881069,3,56000,12.00,176,144,188304,1.376
216.55,2,320,240,291150,29,112,6379,0,6491,1789334,6091735,0,7881069,4,56000,12.00,176,144,200648,0.648
216.55,2,320,240,291150,29,112,6379,0,6491,1789334,6091735,0,7881069,2,56000,12.00,176,144,210004,1.332
326.583,3,640,480,1055982,25.039877,102,8061,0,8163,1868804,41239444,0,43108248,1,56000,12.00,176,144,212576,1.7
326.583,3,640,480,1055982,25.039877,102,8061,0,8163,1868804,41239444,0,43108248,3,56000,12.00,176,144,212772,1.736
326.583,3,640,480,1055982,25.039877,102,8061,0,8163,1868804,41239444,0,43108248,4,56000,12.00,176,144,213080,1.144
326.583,3,640,480,1055982,25.039877,102,8061,0,8163,1868804,41239444,0,43108248,2,56000,12.00,176,144,215388,2.38
39.055,2,1920,1080,5992818,30,26,1144,0,1170,839251,28416939,0,29256190,1,56000,12.00,176,144,215712,9.885
39.055,2,1920,1080,5992818,30,26,1144,0,1170,839251,28416939,0,29256190,3,56000,12.00,176,144,215848,9.973
39.055,2,1920,1080,5992818,30,26,1144,0,1170,839251,28416939,0,29256190,4,56000,12.00,176,144,216020,9.789
39.055,2,1920,1080,5992818,30,26,1144,0,1170,839251,28416939,0,29256190,2,56000,12.00,176,144,216020,11.401
157.80167,2,1280,720,2885589,25,72,3873,0,3945,5611970,51306874,0,56918844,1,56000,12.00,176,144,216020,3.836
157.80167,2,1280,720,2885589,25,72,3873,0,3945,5611970,51306874,0,56918844,3,56000,12.00,176,144,216020,4.156
157.80167,2,1280,720,2885589,25,72,3873,0,3945,5611970,51306874,0,56918844,4,56000,12.00,176,144,216056,3.556
157.80167,2,1280,720,2885589,25,72,3873,0,3945,5611970,51306874,0,56918844,2,56000,12.00,176,144,216064,4.512
274.541,3,480,360,139791,30.029198,58,8170,0,8228,802625,3994697,0,4797322,1,56000,12.00,176,144,216064,1.532
274.541,3,480,360,139791,30.029198,58,8170,0,8228,802625,3994697,0,4797322,3,56000,12.00,176,144,216064,1.524
274.541,3,480,360,139791,30.029198,58,8170,0,8228,802625,3994697,0,4797322,4,56000,12.00,176,144,216820,0.78
274.541,3,480,360,139791,30.029198,58,8170,0,8228,802625,3994697,0,4797322,2,56000,12.00,176,144,216820,1.52
110.966995,2,480,360,397112,30,59,3271,0,3330,529627,4978664,0,5508291,1,56000,12.00,176,144,216820,1.912
110.966995,2,480,360,397112,30,59,3271,0,3330,529627,4978664,0,5508291,3,56000,12.00,176,144,216820,1.648
110.966995,2,480,360,397112,30,59,3271,0,3330,529627,4978664,0,5508291,4,56000,12.00,176,144,216820,0.964
110.966995,2,480,360,397112,30,59,3271,0,3330,529627,4978664,0,5508291,2,56000,12.00,176,144,216820,2.192
304.927,3,320,240,134334,25.075659,82,7541,0,7623,833754,4286526,0,5120280,1,56000,12.00,176,144,216820,1.412
304.927,3,320,240,134334,25.075659,82,7541,0,7623,833754,4286526,0,5120280,3,56000,12.00,176,144,216820,1.444
304.927,3,320,240,134334,25.075659,82,7541,0,7623,833754,4286526,0,5120280,4,56000,12.00,176,144,216820,0.572
304.927,3,320,240,134334,25.075659,82,7541,0,7623,833754,4286526,0,5120280,2,56000,12.00,176,144,216820,1.22
255.28,4,320,240,250276,25,110,6272,0,6382,611474,7374864,0,7986338,1,56000,12.00,176,144,216820,0.98
255.28,4,320,240,250276,25,110,6272,0,6382,611474,7374864,0,7986338,3,56000,12.00,176,144,216820,1.188
255.28,4,320,240,250276,25,110,6272,0,6382,611474,7374864,0,7986338,4,56000,12.00,176,144,216820,0.376
255.28,4,320,240,250276,25,110,6272,0,6382,611474,7374864,0,7986338,2,56000,12.00,176,144,216820,1.36
286.995,2,480,360,508160,23,156,6726,0,6882,2285153,15944803,0,18229956,1,56000,12.00,176,144,216820,1.288
286.995,2,480,360,508160,23,156,6726,0,6882,2285153,15944803,0,18229956,3,56000,12.00,176,144,216820,2.096
286.995,2,480,360,508160,23,156,6726,0,6882,2285153,15944803,0,18229956,4,56000,12.00,176,144,216820,1.004
286.995,2,480,360,508160,23,156,6726,0,6882,2285153,15944803,0,18229956,2,56000,12.00,176,144,216820,1.844
458.625,2,640,480,517364,29,245,13501,0,13746,5308581,24350943,0,29659524,1,56000,12.00,176,144,216820,1.528
458.625,2,640,480,517364,29,245,13501,0,13746,5308581,24350943,0,29659524,3,56000,12.00,176,144,216820,1.86
458.625,2,640,480,517364,29,245,13501,0,13746,5308581,24350943,0,29659524,4,56000,12.00,176,144,216820,1.176
458.625,2,640,480,517364,29,245,13501,0,13746,5308581,24350943,0,29659524,2,56000,12.00,176,144,216820,1.808
42.2,2,480,360,288705,25,23,1033,0,1056,216154,1306770,0,1522924,1,56000,12.00,176,144,216820,1.756
42.2,2,480,360,288705,25,23,1033,0,1056,216154,1306770,0,1522924,3,56000,12.00,176,144,216820,1.288
42.2,2,480,360,288705,25,23,1033,0,1056,216154,1306770,0,1522924,4,56000,12.00,176,144,216820,0.736
42.2,2,480,360,288705,25,23,1033,0,1056,216154,1306770,0,1522924,2,56000,12.00,176,144,216820,1.348
107.443,3,480,360,320011,30.093458,30,3190,0,3220,671936,3625932,0,4297868,1,56000,12.00,176,144,216820,1.48
107.443,3,480,360,320011,30.093458,30,3190,0,3220,671936,3625932,0,4297868,3,56000,12.00,176,144,216820,1.784
107.443,3,480,360,320011,30.093458,30,3190,0,3220,671936,3625932,0,4297868,4,56000,12.00,176,144,216820,0.92
107.443,3,480,360,320011,30.093458,30,3190,0,3220,671936,3625932,0,4297868,2,56000,12.00,176,144,216820,1.592
225.08,2,480,360,538452,25,113,5515,0,5628,1873408,13275961,0,15149369,1,56000,12.00,176,144,216820,1.588
225.08,2,480,360,538452,25,113,5515,0,5628,1873408,13275961,0,15149369,3,56000,12.00,176,144,216820,1.612
225.08,2,480,360,538452,25,113,5515,0,5628,1873408,13275961,0,15149369,4,56000,12.00,176,144,216820,0.928
225.08,2,480,360,538452,25,113,5515,0,5628,1873408,13275961,0,15149369,2,56000,12.00,176,144,216820,1.804
217.518,2,480,360,83054,29,112,6408,0,6520,406683,1851539,0,2258222,1,56000,12.00,176,144,216820,1.816
217.518,2,480,360,83054,29,112,6408,0,6520,406683,1851539,0,2258222,3,56000,12.00,176,144,216820,1.328
217.518,2,480,360,83054,29,112,6408,0,6520,406683,1851539,0,2258222,4,56000,12.00,176,144,217080,0.76
217.518,2,480,360,83054,29,112,6408,0,6520,406683,1851539,0,2258222,2,56000,12.00,176,144,217080,1.568
64.933,4,320,240,236793,15,39,936,0,975,318954,1603007,0,1921961,1,56000,12.00,176,144,217080,1.044
64.933,4,320,240,236793,15,39,936,0,975,318954,1603007,0,1921961,3,56000,12.00,176,144,217080,1.068
64.933,4,320,240,236793,15,39,936,0,975,318954,1603007,0,1921961,4,56000,12.00,176,144,217080,0.34
64.933,4,320,240,236793,15,39,936,0,975,318954,1603007,0,1921961,2,56000,12.00,176,144,217080,1.148
448.575,3,1280,720,2052426,30.002232,92,13349,0,13441,9132637,105950761,0,115083398,1,56000,12.00,176,144,217080,3.996
448.575,3,1280,720,2052426,30.002232,92,13349,0,13441,9132637,105950761,0,115083398,3,56000,12.00,176,144,217080,4.776
448.575,3,1280,720,2052426,30.002232,92,13349,0,13441,9132637,105950761,0,115083398,4,56000,12.00,176,144,217080,3.788
448.575,3,1280,720,2052426,30.002232,92,13349,0,13441,9132637,105950761,0,115083398,2,56000,12.00,176,144,217080,4.9
222.53334,2,480,360,500449,30,219,6457,0,6676,2821722,11099102,0,13920824,1,56000,12.00,176,144,217324,1.308
222.53334,2,480,360,500449,30,219,6457,0,6676,2821722,11099102,0,13920824,3,56000,12.00,176,144,217336,1.76
222.53334,2,480,360,500449,30,219,6457,0,6676,2821722,11099102,0,13920824,4,56000,12.00,176,144,217348,0.86
222.53334,2,480,360,500449,30,219,6457,0,6676,2821722,11099102,0,13920824,2,56000,12.00,176,144,217348,1.672
127.221664,2,1920,1080,3080852,23,70,2980,0,3050,3818903,45174992,0,48993895,1,56000,12.00,176,144,217348,7.748
127.221664,2,1920,1080,3080852,23,70,2980,0,3050,3818903,45174992,0,48993895,3,56000,12.00,176,144,217348,8.001
127.221664,2,1920,1080,3080852,23,70,2980,0,3050,3818903,45174992,0,48993895,4,56000,12.00,176,144,217436,7.628
127.221664,2,1920,1080,3080852,23,70,2980,0,3050,3818903,45174992,0,48993895,2,56000,12.00,176,144,217544,8.861
384.451,2,640,480,646432,29,205,11318,0,11523,2839955,28225248,0,31065203,1,56000,12.00,176,144,217544,1.968
384.451,2,640,480,646432,29,205,11318,0,11523,2839955,28225248,0,31065203,3,56000,12.00,176,144,217568,2.36
384.451,2,640,480,646432,29,205,11318,0,11523,2839955,28225248,0,31065203,4,56000,12.00,176,144,217828,1.416
384.451,2,640,480,646432,29,205,11318,0,11523,2839955,28225248,0,31065203,2,56000,12.00,176,144,217828,2.336
98.683334,1,176,144,55552,12,20,1164,0,1184,48267,636993,0,685260,1,56000,12.00,176,144,217852,0.528
98.683334,1,176,144,55552,12,20,1164,0,1184,48267,636993,0,685260,3,56000,12.00,176,144,217868,0.704
98.683334,1,176,144,55552,12,20,1164,0,1184,48267,636993,0,685260,4,56000,12.00,176,144,217880,0.272
98.683334,1,176,144,55552,12,20,1164,0,1184,48267,636993,0,685260,2,56000,12.00,176,144,218136,0.828
189.956,4,320,240,231296,29,97,5597,0,5694,580292,4911734,0,5492026,1,56000,12.00,176,144,218192,1.268
189.956,4,320,240,231296,29,97,5597,0,5694,580292,4911734,0,5492026,3,56000,12.00,176,144,218664,0.844
189.956,4,320,240,231296,29,97,5597,0,5694,580292,4911734,0,5492026,4,56000,12.00,176,144,218664,0.38
189.956,4,320,240,231296,29,97,5597,0,5694,580292,4911734,0,5492026,2,56000,12.00,176,144,218664,1.156
250.017,2,320,240,153059,29,128,7366,0,7494,856855,3926589,0,4783444,1,56000,12.00,176,144,218664,1.528
250.017,2,320,240,153059,29,128,7366,0,7494,856855,3926589,0,4783444,3,56000,12.00,176,144,218664,1.404
250.017,2,320,240,153059,29,128,7366,0,7494,856855,3926589,0,4783444,4,56000,12.00,176,144,218664,0.636
250.017,2,320,240,153059,29,128,7366,0,7494,856855,3926589,0,4783444,2,56000,12.00,176,144,218900,1.516
43.827,4,320,240,272273,25,23,1081,0,1104,137210,1354404,0,1491614,1,56000,12.00,176,144,218932,1.364
43.827,4,320,240,272273,25,23,1081,0,1104,137210,1354404,0,1491614,3,56000,12.00,176,144,218932,1.712
43.827,4,320,240,272273,25,23,1081,0,1104,137210,1354404,0,1491614,4,56000,12.00,176,144,218932,0.516
43.827,4,320,240,272273,25,23,1081,0,1104,137210,1354404,0,1491614,2,56000,12.00,176,144,218932,1.42
581.233,2,480,360,295979,30,310,17128,0,17438,10151572,11352574,0,21504146,1,56000,12.00,176,144,218932,1.412
581.233,2,480,360,295979,30,310,17128,0,17438,10151572,11352574,0,21504146,3,56000,12.00,176,144,218932,1.832
581.233,2,480,360,295979,30,310,17128,0,17438,10151572,11352574,0,21504146,4,56000,12.00,176,144,218932,0.944
581.233,2,480,360,295979,30,310,17128,0,17438,10151572,11352574,0,21504146,2,56000,12.00,176,144,218932,1.704
176.901,3,480,360,26968,25.113636,38,4382,0,4420,393395,202954,0,596349,1,56000,12.00,176,144,218932,1.072
176.901,3,480,360,26968,25.113636,38,4382,0,4420,393395,202954,0,596349,3,56000,12.00,176,144,218932,1.14
176.901,3,480,360,26968,25.113636,38,4382,0,4420,393395,202954,0,596349,4,56000,12.00,176,144,218932,0.576
176.901,3,480,360,26968,25.113636,38,4382,0,4420,393395,202954,0,596349,2,56000,12.00,176,144,218932,0.816
326.58832,2,1920,1080,5999648,23,174,7656,0,7830,16603953,228322925,0,244926878,1,56000,12.00,176,144,218932,8.465
326.58832,2,1920,1080,5999648,23,174,7656,0,7830,16603953,228322925,0,244926878,3,56000,12.00,176,144,218932,8.757
326.58832,2,1920,1080,5999648,23,174,7656,0,7830,16603953,228322925,0,244926878,4,56000,12.00,176,144,218932,8.421
326.58832,2,1920,1080,5999648,23,174,7656,0,7830,16603953,228322925,0,244926878,2,56000,12.00,176,144,218932,9.705
645.84,3,320,240,95903,25.032558,138,16008,0,16146,1081321,6660941,0,7742262,1,56000,12.00,176,144,218932,1.28
645.84,3,320,240,95903,25.032558,138,16008,0,16146,1081321,6660941,0,7742262,3,56000,12.00,176,144,218932,1.528
645.84,3,320,240,95903,25.032558,138,16008,0,16146,1081321,6660941,0,7742262,4,56000,12.00,176,144,219200,0.6
645.84,3,320,240,95903,25.032558,138,16008,0,16146,1081321,6660941,0,7742262,2,56000,12.00,176,144,219200,1.36
74.535,1,176,144,55305,12,15,879,0,894,23996,491276,0,515272,1,56000,12.00,176,144,219200,0.536
74.535,1,176,144,55305,12,15,879,0,894,23996,491276,0,515272,3,56000,12.00,176,144,219200,1.02
74.535,1,176,144,55305,12,15,879,0,894,23996,491276,0,515272,4,56000,12.00,176,144,219464,0.316
74.535,1,176,144,55305,12,15,879,0,894,23996,491276,0,515272,2,56000,12.00,176,144,219464,1.064
157.891,2,480,360,406908,29,87,4646,0,4733,1776729,6254165,0,8030894,1,56000,12.00,176,144,219464,1.956
157.891,2,480,360,406908,29,87,4646,0,4733,1776729,6254165,0,8030894,3,56000,12.00,176,144,219464,1.736
157.891,2,480,360,406908,29,87,4646,0,4733,1776729,6254165,0,8030894,4,56000,12.00,176,144,219464,0.96
157.891,2,480,360,406908,29,87,4646,0,4733,1776729,6254165,0,8030894,2,56000,12.00,176,144,219464,1.592
379.32,2,480,360,181960,25,195,9289,0,9484,3392479,5235193,0,8627672,1,56000,12.00,176,144,219464,2.008
379.32,2,480,360,181960,25,195,9289,0,9484,3392479,5235193,0,8627672,3,56000,12.00,176,144,219464,1.364
379.32,2,480,360,181960,25,195,9289,0,9484,3392479,5235193,0,8627672,4,56000,12.00,176,144,219480,0.772
379.32,2,480,360,181960,25,195,9289,0,9484,3392479,5235193,0,8627672,2,56000,12.00,176,144,219480,1.352
339.667,2,640,480,257699,30,181,10010,0,10191,10121223,820261,0,10941484,1,56000,12.00,176,144,219480,1.528
339.667,2,640,480,257699,30,181,10010,0,10191,10121223,820261,0,10941484,3,56000,12.00,176,144,219480,1.672
339.667,2,640,480,257699,30,181,10010,0,10191,10121223,820261,0,10941484,4,56000,12.00,176,144,219480,1.104
339.667,2,640,480,257699,30,181,10010,0,10191,10121223,820261,0,10941484,2,56000,12.00,176,144,219480,1.46
1140.349,3,1280,720,2394626,30.007017,328,33880,0,34208,20478926,320859863,0,341338789,1,56000,12.00,176,144,219480,3.848
1140.349,3,1280,720,2394626,30.007017,328,33880,0,34208,20478926,320859863,0,341338789,3,56000,12.00,176,144,219480,4.756
1140.349,3,1280,720,2394626,30.007017,328,33880,0,34208,20478926,320859863,0,341338789,4,56000,12.00,176,144,219480,3.66
1140.349,3,1280,720,2394626,30.007017,328,33880,0,34208,20478926,320859863,0,341338789,2,56000,12.00,176,144,219480,4.824
80.536,2,480,360,690041,29,43,2374,0,2417,618732,6327913,0,6946645,1,56000,12.00,176,144,219480,1.548
80.536,2,480,360,690041,29,43,2374,0,2417,618732,6327913,0,6946645,3,56000,12.00,176,144,219480,2.592
80.536,2,480,360,690041,29,43,2374,0,2417,618732,6327913,0,6946645,4,56000,12.00,176,144,219480,1.24
80.536,2,480,360,690041,29,43,2374,0,2417,618732,6327913,0,6946645,2,56000,12.00,176,144,219480,2.54
37.011665,2,1280,720,2759449,29,21,1088,0,1109,1899633,10866846,0,12766479,1,56000,12.00,176,144,219480,5.288
37.011665,2,1280,720,2759449,29,21,1088,0,1109,1899633,10866846,0,12766479,3,56000,12.00,176,144,219480,5.636
37.011665,2,1280,720,2759449,29,21,1088,0,1109,1899633,10866846,0,12766479,4,56000,12.00,176,144,219480,5.188
37.011665,2,1280,720,2759449,29,21,1088,0,1109,1899633,10866846,0,12766479,2,56000,12.00,176,144,219480,6.324
490.6,2,480,360,300437,25,256,12010,0,12266,1448177,16976151,0,18424328,1,56000,12.00,176,144,219480,1.508
490.6,2,480,360,300437,25,256,12010,0,12266,1448177,16976151,0,18424328,3,56000,12.00,176,144,219480,1.824
490.6,2,480,360,300437,25,256,12010,0,12266,1448177,16976151,0,18424328,4,56000,12.00,176,144,219480,0.868
490.6,2,480,360,300437,25,256,12010,0,12266,1448177,16976151,0,18424328,2,56000,12.00,176,144,219480,1.708
270.655,3,640,480,652967,30.062963,89,8028,0,8117,1912240,20178890,0,22091130,1,56000,12.00,176,144,219480,2.064
270.655,3,640,480,652967,30.062963,89,8028,0,8117,1912240,20178890,0,22091130,3,56000,12.00,176,144,219480,2.684
270.655,3,640,480,652967,30.062963,89,8028,0,8117,1912240,20178890,0,22091130,4,56000,12.00,176,144,219480,1.58
270.655,3,640,480,652967,30.062963,89,8028,0,8117,1912240,20178890,0,22091130,2,56000,12.00,176,144,219480,2.592
106.765,2,1280,720,849586,25,66,2603,0,2669,4427240,6911026,0,11338266,1,56000,12.00,176,144,219480,2.752
106.765,2,1280,720,849586,25,66,2603,0,2669,4427240,6911026,0,11338266,3,56000,12.00,176,144,219480,2.976
106.765,2,1280,720,849586,25,66,2603,0,2669,4427240,6911026,0,11338266,4,56000,12.00,176,144,219480,2.436
106.765,2,1280,720,849586,25,66,2603,0,2669,4427240,6911026,0,11338266,2,56000,12.00,176,144,219480,3.228
426.945,2,1280,720,1064703,29,228,12567,0,12795,11297544,45523691,0,56821235,1,56000,12.00,176,144,219480,3.692
426.945,2,1280,720,1064703,29,228,12567,0,12795,11297544,45523691,0,56821235,3,56000,12.00,176,144,219480,4.204
426.945,2,1280,720,1064703,29,228,12567,0,12795,11297544,45523691,0,56821235,4,56000,12.00,176,144,219480,3.444
426.945,2,1280,720,1064703,29,228,12567,0,12795,11297544,45523691,0,56821235,2,56000,12.00,176,144,219480,4.288
67.583336,1,176,144,51225,12,15,777,0,792,47585,385164,0,432749,1,56000,12.00,176,144,219480,0.656
67.583336,1,176,144,51225,12,15,777,0,792,47585,385164,0,432749,3,56000,12.00,176,144,219480,0.872
67.583336,1,176,144,51225,12,15,777,0,792,47585,385164,0,432749,4,56000,12.00,176,144,219480,0.296
67.583336,1,176,144,51225,12,15,777,0,792,47585,385164,0,432749,2,56000,12.00,176,144,219480,1.008
77.233,2,480,360,382461,30,53,2265,0,2318,182297,3510033,0,3692330,1,56000,12.00,176,144,219480,1.412
77.233,2,480,360,382461,30,53,2265,0,2318,182297,3510033,0,3692330,3,56000,12.00,176,144,219480,1.924
77.233,2,480,360,382461,30,53,2265,0,2318,182297,3510033,0,3692330,4,56000,12.00,176,144,219480,0.932
77.233,2,480,360,382461,30,53,2265,0,2318,182297,3510033,0,3692330,2,56000,12.00,176,144,219480,1.952
391.08,2,640,480,230847,25,209,9569,0,9778,9023743,2261252,0,11284995,1,56000,12.00,176,144,219480,1.468
391.08,2,640,480,230847,25,209,9569,0,9778,9023743,2261252,0,11284995,3,56000,12.00,176,144,219480,1.38
391.08,2,640,480,230847,25,209,9569,0,9778,9023743,2261252,0,11284995,4,56000,12.00,176,144,219480,0.916
391.08,2,640,480,230847,25,209,9569,0,9778,9023743,2261252,0,11284995,2,56000,12.00,176,144,219480,1.208
33.09,2,320,240,279173,13,22,434,0,456,101794,1052937,0,1154731,1,56000,12.00,176,144,219480,0.984
33.09,2,320,240,279173,13,22,434,0,456,101794,1052937,0,1154731,3,56000,12.00,176,144,219480,1.756
33.09,2,320,240,279173,13,22,434,0,456,101794,1052937,0,1154731,4,56000,12.00,176,144,219480,0.54
33.09,2,320,240,279173,13,22,434,0,456,101794,1052937,0,1154731,2,56000,12.00,176,144,219480,1.624
292.092,2,480,360,480125,29,156,8599,0,8755,2375028,15155062,0,17530090,1,56000,12.00,176,144,219480,1.588
292.092,2,480,360,480125,29,156,8599,0,8755,2375028,15155062,0,17530090,3,56000,12.00,176,144,219480,2.196
292.092,2,480,360,480125,29,156,8599,0,8755,2375028,15155062,0,17530090,4,56000,12.00,176,144,219480,1.152
292.092,2,480,360,480125,29,156,8599,0,8755,2375028,15155062,0,17530090,2,56000,12.00,176,144,219480,2.168
385.052,3,1280,720,441862,23.979221,77,9155,0,9232,16244376,5023129,0,21267505,1,56000,12.00,176,144,219480,1.596
385.052,3,1280,720,441862,23.979221,77,9155,0,9232,16244376,5023129,0,21267505,3,56000,12.00,176,144,219480,1.824
385.052,3,1280,720,441862,23.979221,77,9155,0,9232,16244376,5023129,0,21267505,4,56000,12.00,176,144,219480,1.244
385.052,3,1280,720,441862,23.979221,77,9155,0,9232,16244376,5023129,0,21267505,2,56000,12.00,176,144,219480,1.68
256.20834,1,176,144,57565,12,56,3018,0,3074,302900,1540700,0,1843600,1,56000,12.00,176,144,219480,0.64
256.20834,1,176,144,57565,12,56,3018,0,3074,302900,1540700,0,1843600,3,56000,12.00,176,144,219480,0.76
256.20834,1,176,144,57565,12,56,3018,0,3074,302900,1540700,0,1843600,4,56000,12.00,176,144,219480,0.312
256.20834,1,176,144,57565,12,56,3018,0,3074,302900,1540700,0,1843600,2,56000,12.00,176,144,219480,0.984
143.03334,1,176,144,51082,12,31,1685,0,1716,56405,856907,0,913312,1,56000,12.00,176,144,219480,0.604
143.03334,1,176,144,51082,12,31,1685,0,1716,56405,856907,0,913312,3,56000,12.00,176,144,219480,1.164
